fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.800173713,0.690111872,-0.64162417,-0.884102049,-0.129166238,-1.212937256,-0.13045569,-0.186593661,-0.714506527,-0.953970368,-0.794109806,5
0.680955527,0.440473707,-0.64162417,-0.90364524,-0.17542157,-1.331810915,-0.153742448,-0.119822821,-0.780244493,-0.953970368,-0.794109806,5
-0.392008146,-0.458223689,-0.148487816,-1.07953396,-0.221676902,-0.61856896,-1.411227374,-0.520447864,1.3233704,0.44037668,-0.219309189,7
-0.392008146,-0.757789487,-0.148487816,-1.040447578,-0.314187566,-0.61856896,-1.434514132,-0.520447864,1.3233704,0.44037668,-0.219309189,7
0.442519155,-0.358368423,0.015890969,1.75422876,0.194621084,0.154109825,0.801014625,1.38252109,-1.043196354,-0.605383606,-1.204681674,6
0.442519155,-0.358368423,0.015890969,1.75422876,0.194621084,0.154109825,0.801014625,1.38252109,-1.043196354,-0.605383606,-1.204681674,6
1.277046457,1.439026368,0.180269754,-0.278263122,-0.406698229,-0.083637493,-0.8989187,-0.720760385,-0.3858167,0.701816751,1.505092659,7
0.442519155,-0.358368423,0.015890969,1.75422876,0.194621084,0.154109825,0.801014625,1.38252109,-1.043196354,-0.605383606,-1.204681674,6
-0.988099076,-0.857644753,-0.723813563,-0.473695034,-1.054272874,-0.737442619,-0.642764364,-0.620604125,1.19189447,0.178936609,0.930292043,6
-1.226535448,-0.15865789,-1.052571133,1.187476216,-0.545464225,0.035236166,0.288705952,1.015281467,0.600252781,-0.518236915,-0.794109806,6
1.634701015,-0.458223689,0.755595501,-0.630040563,-0.499208893,-1.272374085,-0.8989187,-0.453677023,-0.254340769,-1.128263748,0.848177669,5
-0.511226332,0.640184239,-0.477245386,-0.90364524,-0.221676902,0.451293973,1.127029235,-0.453677023,-0.3858167,-1.041117058,-0.711995432,6
-0.153571774,-0.558078955,0.098080362,2.164635775,-0.314187566,0.154109825,0.31199271,1.749760712,0.337300919,-0.605383606,-1.204681674,6
-0.511226332,-1.956052681,-0.066298423,-0.884102049,-0.822996215,-0.737442619,-1.085212763,-1.054614588,0.994680573,1.834723727,1.258749538,7
-1.703408192,1.439026368,-2.038843842,-0.942731622,-1.239294202,-1.034626767,-1.66738171,-1.188156269,0.928942608,0.178936609,0.766063296,7
-2.180280936,1.439026368,-2.696358981,-0.962274813,-1.331804865,-0.61856896,-0.875631942,-1.588781311,1.257632435,-1.128263748,1.505092659,7
-1.107317262,-0.058802624,-1.216949918,-0.923188431,-1.19303887,-0.678005789,-0.689337879,-1.45523963,0.863204643,-0.169650153,1.75143578,7
-0.153571774,-0.558078955,0.098080362,2.164635775,-0.314187566,0.154109825,0.31199271,1.749760712,0.337300919,-0.605383606,-1.204681674,6
-0.511226332,-1.956052681,-0.066298423,-0.884102049,-0.822996215,-0.737442619,-1.085212763,-1.054614588,0.994680573,1.834723727,1.258749538,7
0.204082783,-1.45677635,0.344648539,-0.90364524,0.009599757,-1.272374085,-0.596190848,-0.553833284,0.863204643,3.577657537,1.012406417,6
0.800173713,0.240763174,-0.723813563,-0.41506546,0.379642412,-0.796879449,-0.666051121,0.481114743,-0.451554666,0.004643228,-1.040452927,5
-0.392008146,-1.45677635,-0.312866601,-0.297806313,0.564663739,0.689041292,-0.200315964,0.147260541,2.112225985,-0.343943534,-0.137194816,6
-0.511226332,-1.356921084,-0.066298423,0.229859849,0.194621084,1.04566227,1.150315993,0.814968946,0.403038885,0.004643228,-1.533139169,5
0.919391899,0.041052642,-0.066298423,0.053971128,-0.406698229,-0.202511152,0.358566225,0.314187642,1.3233704,1.137550204,0.191262679,7
-1.107317262,-0.757789487,3.056898489,-0.942731622,4.820154265,-1.510121404,-1.993396321,-0.487062444,-0.451554666,-0.169650153,-0.547766684,5
-1.107317262,-0.857644753,3.056898489,-0.962274813,4.912664928,-1.569558234,-1.970109563,-0.487062444,-0.451554666,-0.256796844,-0.547766684,6
0.919391899,0.041052642,-0.066298423,0.053971128,-0.406698229,-0.202511152,0.358566225,0.314187642,1.3233704,1.137550204,0.191262679,7
-2.180280936,1.13946057,-1.052571133,-0.923188431,-0.869251547,-1.212937256,-1.574234679,-1.588781311,2.04648802,-0.343943534,1.669321407,6
-1.46497182,0.839894771,0.015890969,-0.434608652,-0.915506879,-0.856316278,-1.457800889,-1.154770848,1.454846331,-0.343943534,1.176635164,6
-0.034353588,-0.857644753,-0.066298423,-0.942731622,-0.129166238,1.640030566,0.218845678,-0.553833284,1.652060227,0.266083299,0.273377053,5
-1.107317262,1.339171102,-1.052571133,-0.884102049,0.194621084,-0.380821641,-0.409896785,-0.453677023,1.520584297,0.266083299,0.027033932,6
0.561737341,0.041052642,-0.312866601,-0.219633549,0.379642412,0.510730803,0.498286773,-0.01966656,-0.451554666,-0.082503463,-0.137194816,6
0.561737341,0.240763174,-0.312866601,-0.23917674,0.33338708,0.570167633,0.544860288,-0.01966656,-0.451554666,-0.343943534,-0.137194816,6
-0.034353588,-0.857644753,-0.066298423,-0.942731622,-0.129166238,1.640030566,0.218845678,-0.553833284,1.652060227,0.266083299,0.273377053,5
0.919391899,0.041052642,0.426837931,0.483921334,-0.452953561,-1.628995063,-0.526330574,-0.219979082,-0.845982458,-0.953970368,1.258749538,7
1.992355573,-1.157210552,0.344648539,-0.590954181,-0.267932234,0.332420314,0.079125131,-0.320135342,-1.569100078,-0.866823677,-0.219309189,6
1.515482829,-0.15865789,0.837784893,-1.001361196,0.009599757,-1.688431893,-1.644094952,0.0804897,-0.320078735,1.137550204,-0.219309189,4
-0.511226332,-0.258513156,-0.559434778,1.715142378,0.148365752,2.353272521,1.802345214,1.015281467,0.008611092,-0.866823677,-0.465652311,5
0.084864597,-0.358368423,-1.29913931,-1.001361196,0.009599757,-1.569558234,-1.807102258,-0.053051981,1.257632435,-0.169650153,-0.301423563,4
1.992355573,-0.957500019,0.180269754,-0.90364524,-0.267932234,-0.678005789,1.103742478,0.481114743,0.403038885,0.52752337,-0.794109806,6
1.038610085,-0.058802624,0.015890969,-0.942731622,0.009599757,-0.4996953,0.335279467,-0.487062444,-0.911720423,-0.343943534,0.027033932,6
-1.107317262,-0.15865789,0.015890969,-1.001361196,0.009599757,-1.747868722,-2.575565268,-0.587218704,0.665990746,1.224696894,-0.055080442,5
-0.988099076,-0.358368423,-0.559434778,0.659810054,0.749685066,-0.143074323,0.288705952,0.814968946,0.797466677,-0.169650153,-0.794109806,6
1.277046457,-0.358368423,-0.312866601,2.15486418,0.472153075,0.451293973,1.033882204,1.849916973,-0.911720423,0.091789918,-1.040452927,6
0.800173713,-0.657934221,2.152815173,-0.845015666,0.009599757,0.689041292,0.591433804,-0.186593661,-0.911720423,0.44037668,-0.301423563,7
1.277046457,-0.857644753,0.180269754,-0.90364524,0.194621084,-1.153500426,-1.294793584,-0.186593661,-0.254340769,-0.343943534,-0.547766684,7
-0.630444518,0.041052642,0.591216716,0.073514319,-0.036655575,1.521156906,1.779058456,0.347573062,-0.648768562,-0.256796844,-0.876224179,5
-0.630444518,0.041052642,0.755595501,0.132143893,-0.036655575,1.461720077,1.895492246,0.347573062,-0.648768562,-0.343943534,-0.876224179,6
-0.034353588,-0.358368423,0.426837931,-1.001361196,0.795940398,-1.034626767,-0.083882174,-0.453677023,0.797466677,-0.082503463,-0.055080442,7
-1.345753634,0.839894771,-0.64162417,-0.610497372,-0.360442897,0.272983485,0.31199271,-1.021229167,0.994680573,0.52752337,0.683948922,6
-0.392008146,-0.957500019,-0.477245386,-0.610497372,-0.082910907,-1.034626767,-1.131786279,-0.386906183,1.520584297,1.311843585,0.273377053,6
-1.345753634,0.839894771,-0.64162417,-0.610497372,-0.360442897,0.272983485,0.31199271,-1.021229167,0.994680573,0.52752337,0.683948922,6
-2.180280936,2.437579029,-2.285412019,-0.727756519,0.287131748,-0.321384812,-1.411227374,-0.320135342,0.863204643,-0.518236915,-0.958338553,5
-0.392008146,-0.558078955,0.262459146,-1.020904387,0.610919071,0.570167633,1.383183572,-0.386906183,1.19189447,0.52752337,-0.137194816,7
1.634701015,-1.257065818,0.426837931,-1.001361196,0.425897743,-0.202511152,0.148985404,-0.386906183,-0.714506527,-0.866823677,0.027033932,6
0.800173713,-1.157210552,0.837784893,-0.981818005,-0.129166238,-0.61856896,-0.712624637,-0.320135342,-0.517292631,2.27045718,-0.137194816,6
0.919391899,-1.157210552,0.591216716,-0.923188431,0.102110421,1.461720077,0.777727867,-0.320135342,0.337300919,1.486136965,0.601834548,7
1.634701015,-1.157210552,1.166542463,-0.923188431,0.518408407,-0.261947982,-0.968778974,0.04710428,-0.254340769,-0.692530296,-0.137194816,6
-0.86888089,-0.258513156,1.084353071,1.011587496,0.102110421,1.580593736,1.639337909,0.881739786,0.008611092,0.091789918,-0.794109806,5
-0.988099076,-1.157210552,-0.559434778,1.207019407,0.84219573,1.640030566,0.521573531,1.749760712,3.098295466,-0.518236915,-1.286796048,5
0.800173713,1.13946057,-0.97038174,-0.708213328,-0.452953561,-0.975189937,-0.619477606,-0.520447864,-1.043196354,-1.738290582,-0.219309189,5
-0.153571774,0.939750037,1.084353071,0.933414731,1.165983052,0.510730803,-0.083882174,0.881739786,-1.371886181,3.403364156,-1.040452927,5
0.800173713,-1.157210552,0.837784893,-0.981818005,-0.129166238,-0.61856896,-0.712624637,-0.320135342,-0.517292631,2.27045718,-0.137194816,6
0.204082783,-0.957500019,0.673406109,-0.981818005,-0.036655575,0.689041292,0.405139741,-0.854302066,-1.569100078,-1.563997201,0.027033932,6
1.634701015,-1.356921084,-0.64162417,-0.962274813,0.148365752,1.223972758,1.150315993,0.147260541,0.140087023,1.137550204,-0.794109806,6
1.992355573,-0.757789487,0.673406109,-0.962274813,-0.221676902,-0.024200664,-0.340036511,-0.553833284,-0.517292631,0.004643228,0.766063296,7
1.992355573,-0.757789487,0.673406109,-0.962274813,-0.221676902,-0.024200664,-0.340036511,-0.553833284,-0.517292631,0.004643228,0.766063296,7
-0.153571774,-0.857644753,-0.148487816,0.122372297,-1.239294202,1.105099099,1.127029235,-0.219979082,0.403038885,-1.041117058,0.519720174,8
0.800173713,-0.857644753,0.344648539,0.816155584,0.657174402,0.748478121,0.801014625,0.681427265,-0.3858167,-0.953970368,0.027033932,6
-0.153571774,0.640184239,3.303466667,-0.708213328,1.952323693,-0.737442619,1.057168962,-0.453677023,2.112225985,1.834723727,1.258749538,6
-0.86888089,-1.257065818,1.002163678,-0.942731622,-0.314187566,0.154109825,-0.386610027,-0.386906183,1.257632435,0.178936609,-0.629881058,6
-0.392008146,-1.356921084,0.837784893,-0.942731622,-0.17542157,0.689041292,0.009264857,-0.386906183,0.863204643,0.178936609,-0.219309189,6
1.277046457,2.737144828,-1.381328702,0.347118996,-0.267932234,-1.331810915,-1.853675773,0.481114743,-0.648768562,-1.651143891,-0.794109806,4
0.084864597,-0.358368423,0.098080362,-0.962274813,0.287131748,0.92678861,-0.270176237,-0.01966656,1.454846331,0.876110132,-0.055080442,7
-0.749662704,3.236421159,0.837784893,0.894328349,0.194621084,0.867351781,2.454374435,1.015281467,0.008611092,0.701816751,-0.958338553,4
0.204082783,-0.757789487,0.591216716,-0.845015666,0.379642412,-0.678005789,0.614720562,0.214031381,1.915012089,1.137550204,0.027033932,6
-0.86888089,0.640184239,-0.395055993,0.229859849,0.055855089,0.570167633,2.151646582,0.447729323,1.060418539,1.137550204,-0.383537937,6
0.204082783,0.240763174,0.180269754,0.073514319,0.425897743,0.540449218,2.198220098,1.015281467,1.980750054,1.311843585,-0.219309189,6
0.204082783,0.240763174,0.180269754,0.073514319,0.425897743,0.540449218,2.198220098,1.015281467,1.980750054,1.311843585,-0.219309189,6
1.157828271,3.635842223,1.002163678,0.816155584,9.168155454,-0.143074323,2.035212793,1.38252109,-2.095003801,2.183310489,-1.122567301,3
2.230791945,-1.057355286,0.344648539,-0.90364524,-0.267932234,0.213546655,0.19555892,0.01371886,-0.188602804,1.573283656,-0.219309189,6
0.680955527,-1.057355286,0.262459146,-0.962274813,0.657174402,-1.034626767,-1.504374405,-0.186593661,2.309439881,3.403364156,0.191262679,5
0.204082783,1.938302699,-0.806002955,-0.08283121,-0.082910907,-1.450684574,-1.457800889,0.481114743,0.140087023,0.614670061,-0.629881058,5
0.204082783,-1.257065818,0.015890969,-0.219633549,-0.545464225,-0.143074323,-0.829058427,0.380958482,1.19189447,0.266083299,-0.958338553,7
0.680955527,-1.057355286,0.015890969,-0.981818005,-0.499208893,-1.331810915,-0.875631942,-0.787531226,-0.911720423,2.183310489,0.437605801,5
1.515482829,4.035263288,-0.312866601,-0.845015666,0.055855089,-1.094063597,-0.037308659,0.280802222,0.205824988,1.921870418,0.273377053,4
0.919391899,-0.008874991,-0.312866601,-1.059990769,-0.314187566,-0.975189937,-1.504374405,-0.720760385,-1.174672285,0.614670061,0.191262679,5
0.442519155,2.138013231,-0.148487816,-0.23917674,-0.129166238,-1.034626767,-0.829058427,0.347573062,0.337300919,-0.343943534,0.191262679,4
0.680955527,0.540328973,1.166542463,2.545728003,0.102110421,1.164535929,2.407800919,2.283927436,-1.569100078,-0.779676987,-1.368910422,5
0.323300969,-0.657934221,0.262459146,-0.942731622,0.148365752,-0.737442619,-1.061926005,-0.587218704,-0.188602804,-0.082503463,0.355491427,7
0.442519155,-1.257065818,0.509027324,-0.864558858,0.194621084,-0.678005789,-1.108499521,-0.320135342,-0.320078735,-0.343943534,0.027033932,5
-0.511226332,-0.857644753,-1.956654449,-1.001361196,0.009599757,-0.737442619,-0.759198153,-0.153208241,0.665990746,-0.343943534,-0.383537937,5
0.084864597,0.34061844,1.495300033,-0.923188431,-0.776740884,-1.807305552,-1.830389015,-0.787531226,-0.780244493,-0.518236915,-0.055080442,5
1.634701015,1.239315836,0.344648539,-1.040447578,-0.360442897,-1.212937256,-1.504374405,-0.253364502,-1.043196354,-0.518236915,-1.040452927,5
-0.988099076,0.939750037,0.180269754,-0.336892696,-0.499208893,0.035236166,-0.549617332,-1.054614588,0.797466677,1.137550204,1.75143578,6
0.442519155,-0.358368423,0.015890969,0.210316657,0.102110421,-0.380821641,0.288705952,0.681427265,-0.583030596,0.44037668,-1.204681674,5
-0.034353588,-0.657934221,3.878792414,-1.040447578,4.218834951,0.98622544,-0.386610027,-0.320135342,-1.043196354,-0.866823677,-1.040452927,6
0.800173713,0.140907908,0.673406109,-1.001361196,-0.499208893,-1.034626767,-1.248220068,-1.121385428,-1.306148216,-0.866823677,0.683948922,5
2.946101061,0.140907908,1.74186821,-0.825472475,0.194621084,-1.094063597,-0.479757058,0.681427265,-0.451554666,1.747577037,-0.137194816,4
0.084864597,0.34061844,1.495300033,-0.923188431,-0.776740884,-1.807305552,-1.830389015,-0.787531226,-0.780244493,-0.518236915,-0.055080442,5
1.992355573,-0.15865789,0.591216716,-0.825472475,0.148365752,-0.380821641,-0.666051121,-0.01966656,-1.503362112,-0.431090225,-0.383537937,5
0.680955527,-0.657934221,0.015890969,-1.020904387,0.657174402,-0.55913213,-0.666051121,-0.353520763,2.112225985,-0.169650153,0.191262679,6
0.323300969,2.337723763,-0.806002955,0.698896437,2.183600352,-0.024200664,1.336610056,1.315750249,1.454846331,-0.169650153,-1.204681674,5
0.680955527,-0.657934221,0.015890969,-1.020904387,0.657174402,-0.55913213,-0.666051121,-0.353520763,2.112225985,-0.169650153,0.191262679,6
-1.941844564,0.240763174,-1.134760525,-1.040447578,1.443515043,0.748478121,0.614720562,0.0804897,0.731728712,0.44037668,-1.451024796,4
1.277046457,-0.15865789,0.180269754,-0.864558858,0.379642412,-0.321384812,-0.433183543,-0.720760385,-0.648768562,2.009017108,0.930292043,7
0.084864597,-0.657934221,-0.477245386,0.210316657,1.11972772,0.570167633,1.057168962,0.814968946,0.994680573,0.52752337,-0.876224179,5
-0.27278996,-0.15865789,-0.64162417,-0.473695034,1.536025707,0.005517751,1.779058456,0.481114743,0.797466677,1.660430346,-0.794109806,5
-0.27278996,-0.15865789,-0.64162417,-0.454151843,1.258493716,0.035236166,1.453043846,0.481114743,0.731728712,1.573283656,-0.794109806,5
1.396264643,-0.15865789,0.262459146,-0.884102049,1.212238384,0.748478121,0.451713257,0.247416802,1.19189447,1.834723727,0.355491427,6
1.634701015,-0.558078955,0.344648539,1.636969613,0.379642412,-0.202511152,-0.316749753,2.016844074,0.205824988,0.091789918,-0.629881058,5
-0.630444518,0.240763174,1.413110641,-0.180547166,0.102110421,1.580593736,0.754441109,0.01371886,-0.714506527,-0.343943534,-1.122567301,6
0.680955527,-0.857644753,0.015890969,-0.74729971,-0.406698229,-0.143074323,-0.340036511,-0.620604125,-0.583030596,0.004643228,0.519720174,7
2.230791945,0.540328973,0.837784893,-0.014430041,-1.008017543,-1.569558234,-1.224933311,-0.820916646,-1.503362112,-0.779676987,1.75143578,7
-0.034353588,-0.757789487,0.180269754,-0.962274813,-0.68423022,0.154109825,0.172272162,-0.353520763,1.060418539,0.614670061,0.437605801,6
1.277046457,0.939750037,-0.148487816,-0.942731622,-0.267932234,-0.202511152,0.614720562,-0.720760385,-1.24041025,0.52752337,0.683948922,7
1.634701015,-0.558078955,0.344648539,1.636969613,0.379642412,-0.202511152,-0.316749753,2.016844074,0.205824988,0.091789918,-0.629881058,5
1.515482829,0.140907908,-0.066298423,0.523007716,-0.452953561,-0.440258471,-0.503043816,0.380958482,-1.503362112,-0.779676987,0.355491427,7
0.919391899,0.640184239,-0.312866601,0.308032613,0.102110421,-0.61856896,1.220176267,0.314187642,-1.437624147,-0.169650153,0.355491427,5
-0.86888089,2.737144828,0.919974286,1.08976026,0.148365752,-0.4996953,1.08045572,1.082052307,-0.122864839,0.091789918,-0.958338553,6
-0.630444518,1.239315836,-1.216949918,-0.630040563,-0.591719556,-0.440258471,-0.363323269,-1.254927109,0.205824988,0.44037668,1.833550154,7
0.680955527,0.041052642,-0.066298423,0.24940304,0.102110421,0.391857144,0.940735172,1.082052307,1.19189447,0.876110132,-0.301423563,6
1.038610085,-0.15865789,0.837784893,-1.001361196,-0.406698229,0.451293973,-0.177029206,0.0804897,-0.057126873,1.398990275,-0.383537937,5
-0.511226332,-0.15865789,0.015890969,1.930117481,0.240876416,1.223972758,1.336610056,2.083614914,1.980750054,-0.605383606,-0.547766684,5
-0.749662704,0.640184239,-0.395055993,-0.043744828,0.009599757,-0.380821641,2.035212793,0.347573062,0.665990746,0.353229989,-0.301423563,6
-0.153571774,-1.257065818,-0.066298423,-0.336892696,0.610919071,-0.261947982,-0.503043816,0.481114743,1.586322262,-0.866823677,-1.204681674,7
-0.749662704,-0.058802624,-0.723813563,-0.121917593,-0.360442897,0.98622544,0.358566225,0.280802222,0.600252781,-0.953970368,-0.876224179,6
-0.749662704,-0.058802624,-0.723813563,-0.121917593,-0.360442897,0.98622544,0.358566225,0.280802222,0.600252781,-0.953970368,-0.876224179,6
0.561737341,-0.757789487,0.262459146,2.057148224,0.102110421,0.451293973,1.173602751,1.783146132,-1.043196354,-0.605383606,-1.040452927,6
-0.749662704,-0.458223689,-1.052571133,-0.258719931,-0.499208893,-0.380821641,0.055838373,0.01371886,1.126156504,-1.38970382,-0.301423563,7
0.442519155,0.34061844,2.892519705,0.737982819,-0.221676902,1.342846418,0.475000015,1.182208568,-0.845982458,-0.343943534,-1.533139169,5
-2.06106275,-0.358368423,0.919974286,-0.512781416,-0.869251547,-0.856316278,-0.270176237,-0.720760385,2.375177847,0.004643228,0.601834548,8
0.084864597,-0.358368423,-0.148487816,-1.001361196,-0.406698229,0.213546655,-0.386610027,-0.720760385,-0.122864839,-0.605383606,0.601834548,8
0.561737341,-0.757789487,0.262459146,2.057148224,0.102110421,0.451293973,1.173602751,1.783146132,-1.043196354,-0.605383606,-1.040452927,6
0.084864597,-1.057355286,-0.066298423,-0.473695034,-0.545464225,-1.094063597,-0.293462995,-0.253364502,0.008611092,-0.866823677,0.109148306,7
1.634701015,-0.657934221,1.988436388,2.086463011,0.148365752,1.580593736,1.709198182,2.150385755,-1.174672285,0.178936609,-0.958338553,6
0.323300969,-0.657934221,0.098080362,1.57834004,0.102110421,-0.024200664,0.894161657,1.349135669,-0.911720423,-0.169650153,-1.286796048,6
0.204082783,-0.657934221,0.509027324,-1.020904387,1.073472389,-0.678005789,0.381852983,-0.453677023,1.520584297,-0.518236915,0.109148306,6
1.753919201,-1.057355286,-0.230677208,0.053971128,-0.360442897,-0.380821641,-0.177029206,0.113875121,-0.583030596,-1.47685051,0.109148306,7
0.561737341,-0.358368423,-0.230677208,0.386205378,-0.036655575,0.98622544,1.010595446,0.714812685,-0.648768562,-1.47685051,-1.368910422,5
-1.941844564,-0.358368423,-0.066298423,-1.001361196,-0.591719556,-0.61856896,-0.992065732,-1.188156269,2.638129709,-0.953970368,0.437605801,8
-0.511226332,0.041052642,-0.64162417,0.464378143,-0.267932234,0.510730803,-0.014021901,0.481114743,0.863204643,-1.041117058,-0.219309189,6
-0.749662704,-0.458223689,-1.052571133,-0.258719931,-0.499208893,-0.380821641,0.055838373,0.01371886,1.126156504,-1.38970382,-0.301423563,7
-0.511226332,0.140907908,-0.723813563,0.816155584,-0.314187566,-0.202511152,-0.4564703,0.681427265,0.797466677,-1.302557129,-0.301423563,6
-1.345753634,0.140907908,-1.052571133,-0.74729971,-0.961762211,-1.391247745,-0.4564703,-1.588781311,1.3233704,2.619043942,2.901037013,7
-0.749662704,-0.058802624,-0.723813563,-0.121917593,-0.360442897,0.98622544,0.358566225,0.280802222,0.600252781,-0.953970368,-0.876224179,6
-0.749662704,-1.057355286,0.673406109,-0.708213328,-0.822996215,0.570167633,-0.759198153,-1.121385428,0.534514816,-0.518236915,1.094520791,6
-0.749662704,-1.157210552,0.509027324,-0.942731622,-0.591719556,1.402283247,0.19555892,-0.921072907,1.652060227,0.353229989,0.766063296,5
1.157828271,0.140907908,0.426837931,0.053971128,-0.452953561,-1.747868722,-0.526330574,-0.119822821,-0.451554666,-0.605383606,0.191262679,5
0.442519155,0.34061844,2.892519705,0.737982819,-0.221676902,1.342846418,0.475000015,1.182208568,-0.845982458,-0.343943534,-1.533139169,5
-1.703408192,0.440473707,0.919974286,-0.297806313,-0.822996215,-0.61856896,1.196889509,-0.653989545,2.112225985,0.004643228,0.848177669,7
-2.06106275,-0.358368423,0.919974286,-0.512781416,-0.869251547,-0.856316278,-0.270176237,-0.720760385,2.375177847,0.004643228,0.601834548,8
0.323300969,0.939750037,-1.545707487,-0.864558858,-0.776740884,-0.4996953,-1.224933311,-1.288312529,0.731728712,0.876110132,1.75143578,7
-0.988099076,0.140907908,-0.559434778,-0.923188431,-1.008017543,-1.331810915,-1.481087647,-1.622166732,0.140087023,0.178936609,1.75143578,7
2.707664689,-0.558078955,0.509027324,-0.786386093,0.379642412,-1.034626767,0.265419194,0.347573062,-0.977458389,-0.256796844,-0.958338553,4
0.323300969,0.939750037,-1.545707487,-0.864558858,-0.776740884,-0.4996953,-1.224933311,-1.288312529,0.731728712,0.876110132,1.75143578,7
1.277046457,-0.957500019,0.262459146,-1.001361196,-0.267932234,-1.212937256,-1.01535249,-0.987843747,-0.845982458,1.050403513,1.340863912,6
-0.511226332,-0.558078955,0.015890969,1.08976026,0.33338708,1.164535929,0.870874899,1.38252109,2.177963951,-0.431090225,-0.465652311,6
0.561737341,-0.957500019,0.509027324,-0.942731622,0.055855089,-0.796879449,-0.875631942,-0.153208241,0.600252781,-0.431090225,0.191262679,5
-0.511226332,2.437579029,-1.381328702,-0.981818005,0.055855089,-1.807305552,-2.645425541,-0.320135342,0.46877685,-1.47685051,-0.383537937,4
0.084864597,-1.257065818,0.344648539,-0.825472475,0.055855089,-0.143074323,-1.01535249,-0.453677023,-0.3858167,-0.866823677,-0.055080442,8
-1.226535448,1.389098735,-1.710086272,-0.981818005,-0.267932234,-1.450684574,-1.760528742,-0.653989545,0.665990746,0.266083299,0.027033932,5
1.396264643,1.738592166,0.015890969,0.366662187,-0.406698229,-0.143074323,1.779058456,1.148823148,0.797466677,1.311843585,-0.629881058,5
-1.345753634,1.389098735,-1.710086272,-0.981818005,-0.267932234,-1.450684574,-1.760528742,-0.653989545,0.665990746,0.266083299,0.027033932,5
-0.630444518,2.237868497,-1.463518095,1.265648981,-0.17542157,-0.55913213,-0.037308659,1.082052307,0.600252781,-1.38970382,-1.204681674,5
-0.27278996,-1.706414515,-0.148487816,1.167933025,0.240876416,-0.083637493,-0.782484911,1.282364829,2.309439881,-0.343943534,-1.040452927,6
-1.107317262,1.239315836,-0.312866601,-0.942731622,0.055855089,-0.321384812,-0.526330574,-0.353520763,-0.122864839,-0.082503463,-0.301423563,6
-0.392008146,-0.258513156,0.426837931,-0.972046409,-0.267932234,0.272983485,-1.178359795,-1.021229167,1.060418539,-0.779676987,0.766063296,7
3.422973805,0.839894771,0.919974286,-0.942731622,-0.17542157,-1.450684574,-0.363323269,0.0804897,-1.700576008,-0.256796844,0.273377053,5
3.184537433,-0.458223689,0.509027324,-0.962274813,-0.082910907,-0.975189937,-0.107168932,-0.153208241,-1.503362112,0.004643228,0.355491427,5
-0.749662704,2.737144828,0.919974286,1.285192172,0.055855089,-0.143074323,0.987308688,1.082052307,0.074349058,-0.256796844,-1.040452927,6
-0.511226332,-1.606559249,-0.395055993,-0.874330453,-0.360442897,2.234398862,0.614720562,-1.722322992,-0.451554666,-2.086877344,1.997778902,7
-0.630444518,-1.506703983,-0.395055993,-0.112145997,-0.17542157,-0.678005789,-0.945492216,-0.720760385,0.271562954,-1.47685051,1.258749538,7
-1.46497182,-1.756342149,-0.559434778,-1.001361196,0.055855089,-0.856316278,-0.922205458,-0.453677023,0.534514816,-0.256796844,-0.794109806,5
1.157828271,-0.258513156,-0.395055993,-0.219633549,-0.68423022,-0.143074323,-0.526330574,-0.787531226,-0.845982458,-1.47685051,1.094520791,7
-0.034353588,-0.757789487,-0.477245386,-1.020904387,0.102110421,0.035236166,0.451713257,-0.186593661,0.008611092,-0.518236915,-1.122567301,6
-0.034353588,-0.458223689,0.015890969,-0.473695034,0.055855089,-0.678005789,-0.270176237,0.0804897,0.074349058,0.266083299,-0.629881058,6
-0.153571774,1.13946057,-0.230677208,1.549025253,-0.129166238,-0.440258471,0.521573531,1.549448191,-0.122864839,0.44037668,-1.122567301,5
2.111573759,-0.558078955,0.673406109,-0.805929284,0.33338708,-0.4996953,-0.596190848,-0.053051981,-1.306148216,-0.518236915,-0.383537937,5
0.561737341,1.339171102,0.015890969,-0.336892696,-0.17542157,-0.975189937,-0.293462995,0.380958482,0.403038885,-0.605383606,-0.055080442,5
-0.27278996,-0.258513156,0.015890969,1.255877385,0.102110421,-0.321384812,0.498286773,1.48267735,1.652060227,-0.169650153,-0.794109806,6
-1.107317262,-0.15865789,0.673406109,-0.23917674,-0.869251547,2.056088373,0.894161657,-0.921072907,1.389108366,-0.779676987,1.505092659,8
-0.988099076,0.34061844,0.262459146,0.386205378,-0.68423022,2.056088373,0.707867594,-0.253364502,1.520584297,-0.779676987,1.012406417,8
2.707664689,0.041052642,1.002163678,-0.630040563,0.564663739,0.213546655,-0.153742448,0.614656424,-0.320078735,0.788963442,-0.794109806,5
2.469228317,0.34061844,1.248731856,0.09305751,-0.545464225,-0.55913213,-1.131786279,-0.153208241,-1.306148216,-1.302557129,0.848177669,5
1.873137387,-1.157210552,-0.066298423,-1.059990769,1.397259711,-1.094063597,-1.923536047,-0.687374965,-0.320078735,-0.256796844,0.109148306,6
2.826882875,0.640184239,1.248731856,0.171230275,0.287131748,-0.321384812,0.148985404,1.282364829,-0.122864839,1.050403513,-0.219309189,5
2.707664689,0.041052642,1.002163678,-0.630040563,0.564663739,0.213546655,-0.153742448,0.614656424,-0.320078735,0.788963442,-0.794109806,5
