fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.557594675,0.143530183,0.209463888,-0.878164457,-0.538737187,-1.237535388,-1.458562222,-0.87790199,0.7335744,1.436279484,1.297979647,6
0.112112911,-1.396872,-0.501587499,0.346444764,0.186499623,-1.182773147,-1.616337015,0.306911599,-0.176683366,-0.844494628,-0.750176621,6
0.112112911,-1.589422273,-0.234943229,-1.11041793,-0.026805321,-0.142290558,-1.116716837,-0.479373783,1.993931307,0.250276946,0.273901513,6
0.557594675,1.780207501,1.631566662,-0.688138888,-0.666720154,-0.361339524,-0.196363878,-1.37336949,-0.386742851,-0.844494628,1.691855852,6
0.557594675,1.780207501,1.631566662,-0.688138888,-0.666720154,-0.361339524,-0.196363878,-1.37336949,-0.386742851,-0.844494628,1.691855852,6
-0.778850618,0.047255046,0.209463888,-0.561455176,-0.538737187,-0.525626248,-0.354138671,-0.903034399,0.103395946,-0.47957077,0.667777718,6
-0.333368854,-0.145295227,-0.679350346,-0.413657511,-0.325432243,-1.182773147,-0.906350447,-1.473899128,-1.507060101,1.892434306,1.770631093,6
-0.481862775,-1.011771454,0.564989581,0.747609853,-0.581398176,-0.963724181,-2.089661394,0.041226127,-0.736841992,1.527510448,0.904103442,6
0.706088597,0.143530183,-0.501587499,0.91652147,-0.112127299,-0.251815041,0.934355472,1.47736381,1.223713197,0.523969839,-0.238137554,6
1.745546047,-0.530395772,-0.146061806,-1.068190026,0.015855668,-0.032766075,-1.195604234,-1.035877135,-1.016921304,-0.935725592,0.470839616,6
0.706088597,-0.626670909,0.742752428,2.098902787,0.314482589,1.993436862,1.696933639,2.051818883,-0.03664371,1.34504852,-0.513850897,6
1.745546047,-0.530395772,-0.146061806,-1.068190026,0.015855668,-0.032766075,-1.195604234,-1.035877135,-1.016921304,-0.935725592,0.470839616,6
-0.036381011,-0.04902009,-0.057180382,0.40978662,7.097579815,1.391052205,0.53991849,0.974715621,-0.596802335,-0.844494628,-1.222828067,5
0.706088597,-0.915496318,-0.501587499,0.00862153,0.271821601,-0.689912973,-0.617096659,0.148936454,-0.666822164,0.432738875,-0.041199451,5
-1.669814147,0.817456137,-0.412706076,0.325330812,0.314482589,-0.799437456,-0.695984056,-0.210097967,0.593534743,-0.388339805,1.061653924,6
2.191027811,-0.241570363,0.209463888,-0.793708649,0.314482589,0.076758409,1.197313461,-0.389615177,0.103395946,0.523969839,0.116351031,6
0.409100754,2.35785832,-0.857113193,2.141130691,0.399804567,0.350569616,1.381384053,1.980011999,1.153693369,0.432738875,-0.356300415,6
1.151570361,-0.434120636,0.031701041,-0.814822601,0.186499623,-0.142290558,0.697693283,-0.60503583,-0.316723023,0.159045981,0.431451995,6
-0.778850618,3.031784274,-2.634741661,0.473128476,-0.197449277,-0.197052799,-0.669688257,-0.78455304,0.523514915,2.074896235,2.518995883,7
0.260606832,0.239805319,-0.679350346,0.494242428,0.229160612,-0.799437456,0.224368904,0.43616399,-1.086941132,-0.662032699,-0.119974692,5
0.112112911,-0.145295227,-0.679350346,-0.033606374,0.229160612,0.84342979,0.855468076,0.328453664,-0.246703195,0.250276946,-0.513850897,5
0.409100754,-1.011771454,-0.234943229,-1.068190026,-0.06946631,0.186282892,-0.774871452,-0.96407025,0.243435603,1.801203342,0.273901513,6
-1.818308069,0.095392614,-1.56816458,-0.930949337,-0.410754221,-0.963724181,-1.484858021,-1.107684019,1.503792509,0.159045981,1.166687576,5
-0.778850618,-0.337845499,-0.057180382,-0.751480745,-0.496076199,2.212485828,-0.012293286,-1.035877135,0.103395946,-1.026956557,0.510227236,4
0.557594675,-0.626670909,-1.212638887,-1.025962122,0.6557705,-1.128010905,-0.774871452,-0.210097967,-0.80686182,0.523969839,-1.065277585,5
0.706088597,0.336080455,-0.057180382,-0.857050505,0.058516656,0.021996167,0.461031093,-1.610332208,0.383475259,0.615200804,2.006956817,6
-0.333368854,-0.241570363,0.120582464,-1.068190026,-0.496076199,-0.58038849,-0.511913464,-1.179490903,1.223713197,-0.844494628,1.297979647,6
-0.333368854,-0.241570363,0.120582464,-1.068190026,-0.496076199,-0.58038849,-0.511913464,-1.179490903,1.223713197,-0.844494628,1.297979647,6
0.706088597,1.01000641,-0.146061806,-0.70925284,-0.06946631,-0.416101765,-0.853758849,-0.96407025,-0.456762679,-0.662032699,0.273901513,6
-0.333368854,1.01000641,-1.123757463,0.599812189,0.229160612,-0.333958403,3.406160563,1.190136273,0.033376118,0.067815017,-1.616704272,5
1.151570361,-0.145295227,-0.412706076,-0.70925284,-0.282771254,0.84342979,-0.301547073,-0.820456482,-0.876881648,0.888893697,0.273901513,6
-0.184874932,0.239805319,0.120582464,-0.835936553,-0.410754221,-1.073248664,-1.563745418,-1.143587461,-0.176683366,-0.114646912,1.455530129,6
0.706088597,-1.204321727,-1.212638887,-0.223631942,0.143838634,-0.470864007,-1.248195831,-0.030580757,-1.297000617,-1.026956557,-0.828951862,6
3.972954869,-0.915496318,0.209463888,-0.561455176,0.143838634,-1.347059871,-2.352619383,0.472067432,-0.316723023,-1.209418486,-0.828951862,6
-0.778850618,-1.589422273,-0.76823177,1.381028416,0.527787534,-0.58038849,1.407679851,0.902908737,0.943633884,-0.662032699,0.667777718,6
-0.778850618,0.143530183,0.031701041,0.283102908,0.271821601,1.117240998,2.643582397,0.651584642,0.033376118,-0.297108841,-0.828951862,5
-0.036381011,0.624905864,-0.945994616,-0.878164457,0.101177645,0.733905307,1.618046242,-0.066484199,-0.106663538,0.159045981,-0.986502344,5
3.972954869,-0.915496318,0.209463888,-0.561455176,0.143838634,-1.347059871,-2.352619383,0.472067432,-0.316723023,-1.209418486,-0.828951862,6
0.557594675,-1.108046591,-0.501587499,1.718851649,0.101177645,2.431534794,0.513622691,1.585074136,-0.456762679,-1.118187521,-0.907727103,5
0.409100754,-1.300596863,-0.501587499,0.768723805,0.143838634,1.363671084,0.198073105,0.687488085,-0.176683366,-1.026956557,-0.67140138,6
-0.778850618,-1.589422273,-0.76823177,1.381028416,0.527787534,-0.58038849,1.407679851,0.902908737,0.943633884,-0.662032699,0.667777718,6
-0.778850618,-0.241570363,-0.76823177,1.381028416,0.527787534,0.405331858,2.012483225,0.543874316,0.943633884,-1.026956557,1.140429165,6
0.706088597,-1.204321727,-1.212638887,-0.223631942,0.143838634,-0.470864007,-1.248195831,-0.030580757,-1.297000617,-1.026956557,-0.828951862,6
0.112112911,0.721181001,-1.03487604,-0.561455176,0.954397422,-0.908961939,-0.748575654,0.113033011,-1.086941132,-1.026956557,-1.45915379,6
1.448558204,-0.337845499,1.987092356,1.381028416,0.058516656,1.418433326,0.921207573,1.908205115,-0.876881648,-0.388339805,-1.380378549,6
1.448558204,-0.145295227,2.075973779,1.42325632,0.143838634,1.500576688,0.868615975,1.908205115,-0.876881648,-0.388339805,-1.380378549,6
1.448558204,-0.145295227,2.075973779,1.42325632,0.143838634,1.500576688,0.868615975,1.908205115,-0.876881648,-0.388339805,-1.380378549,6
-0.778850618,-1.685697409,-0.857113193,-1.025962122,0.442465556,0.021996167,-0.222659677,-0.820456482,0.943633884,-1.483111379,0.431451995,6
-0.333368854,-0.434120636,-1.123757463,0.91652147,0.143838634,0.350569616,-0.14377228,1.154232831,-0.316723023,-1.30064945,-0.277525174,5
0.112112911,-0.530395772,-0.323824653,-0.983734218,-0.240110266,0.021996167,-0.643392458,-1.416453621,-0.386742851,-1.756804273,1.219204406,6
1.448558204,-0.337845499,1.987092356,1.381028416,0.058516656,1.418433326,0.697693283,1.908205115,-0.876881648,-0.388339805,-1.380378549,6
1.448558204,-0.145295227,2.075973779,1.42325632,0.143838634,1.500576688,0.592510087,1.908205115,-0.876881648,-0.388339805,-1.380378549,6
2.933497419,-1.108046591,0.564989581,-1.047076074,0.143838634,-1.566108837,-0.932646245,0.220743338,-0.03664371,0.250276946,-0.592626138,5
1.151570361,-1.974522818,-0.057180382,0.00862153,-0.581398176,-0.58038849,0.119185708,-0.030580757,-1.367020445,-0.935725592,0.03757579,6
2.933497419,-1.493147136,0.476108158,0.557584285,-0.837364109,-1.182773147,-1.826703406,0.902908737,-0.386742851,-1.30064945,0.155738652,5
-0.778850618,-0.145295227,-0.057180382,-0.476999368,-0.837364109,0.076758409,-0.643392458,-1.240526754,0.523514915,0.797662733,1.49491775,6
-0.481862775,-0.626670909,0.298345311,-1.025962122,-0.880025098,-0.635150731,-0.485617665,-1.247707443,1.223713197,-1.118187521,1.455530129,6
0.854582518,-0.145295227,0.564989581,0.620926141,-0.368093232,-1.018486422,-1.405970625,0.6156812,-0.946901476,0.432738875,0.195126272,5
0.854582518,-0.145295227,0.564989581,0.620926141,-0.368093232,-1.018486422,-1.405970625,0.6156812,-0.946901476,0.432738875,0.195126272,5
-0.778850618,-0.145295227,-0.057180382,-0.476999368,-0.837364109,0.076758409,-0.643392458,-1.240526754,0.523514915,0.797662733,1.49491775,6
-0.036381011,-0.434120636,1.987092356,-0.920392361,-1.050669054,0.350569616,-0.748575654,-1.353622597,0.033376118,-1.665573308,1.691855852,6
0.260606832,-0.915496318,0.031701041,-0.857050505,-0.538737187,-0.142290558,-0.906350447,-1.310538466,-1.57707993,1.071355626,0.904103442,6
-0.630356697,-0.04902009,0.120582464,-1.00484817,-1.008008065,-0.963724181,-2.168548791,-1.143587461,1.153693369,-1.30064945,0.510227236,6
0.112112911,1.587657228,-0.76823177,1.803307458,0.058516656,0.898192031,1.407679851,1.863325812,1.433772681,0.980124662,-0.277525174,5
0.854582518,-0.145295227,0.564989581,0.620926141,-0.368093232,-1.018486422,-1.405970625,0.6156812,-0.946901476,0.432738875,0.195126272,5
0.706088597,-0.626670909,0.209463888,-0.899278409,0.058516656,-0.799437456,-0.748575654,-0.60503583,-0.596802335,-0.297108841,0.195126272,6
1.00307644,-0.626670909,0.120582464,-0.920392361,0.101177645,-0.525626248,-0.433026067,-0.569132388,-0.526782507,-0.205877876,0.195126272,6
0.112112911,2.454133456,-0.412706076,0.726495901,-0.79470312,-0.799437456,-0.669688257,-0.246001409,0.243435603,2.1661272,1.770631093,6
-0.92734454,-0.145295227,-0.057180382,-0.476999368,-0.837364109,0.076758409,-0.643392458,-1.240526754,0.523514915,0.797662733,1.49491775,6
-0.481862775,-0.626670909,0.298345311,-1.025962122,-0.880025098,-0.635150731,-0.485617665,-1.247707443,1.223713197,-1.118187521,1.455530129,6
0.706088597,1.491382092,-0.057180382,1.191002847,2.063583132,-0.635150731,-0.853758849,1.405556926,-0.666822164,-0.47957077,-0.986502344,5
-0.333368854,-0.915496318,0.831633852,-0.899278409,-0.752042132,-0.142290558,0.224368904,-0.60503583,0.523514915,2.074896235,0.667777718,5
-0.333368854,0.721181001,1.364922392,1.233230751,-0.154788288,1.445814447,2.11766642,1.405556926,-0.106663538,0.888893697,-0.907727103,6
-0.630356697,-0.819221181,-0.679350346,0.367558716,-0.538737187,-0.689912973,0.014002513,0.472067432,1.363752853,0.888893697,0.03757579,6
0.854582518,-0.722946045,0.120582464,0.663154045,-0.240110266,-0.689912973,-0.511913464,0.974715621,1.08367354,0.432738875,-0.119974692,7
-1.372826304,-0.241570363,-0.76823177,-0.329201703,-1.008008065,-0.306577282,-0.59080086,-1.506212226,1.013653712,0.432738875,2.322057781,6
-0.481862775,-0.337845499,-0.412706076,-0.835936553,-0.45341521,-1.347059871,-1.51115382,-1.299767434,-0.526782507,-0.114646912,1.022266303,6
-1.075838461,-1.108046591,-0.057180382,0.853179614,-0.752042132,-0.361339524,0.040298312,0.831101853,2.133970963,-0.662032699,-0.041199451,7
-1.075838461,-0.337845499,-0.323824653,0.937635422,-0.666720154,-0.416101765,-0.275251274,0.579777758,1.503792509,-1.391880415,-0.119974692,7
1.00307644,-0.626670909,0.387226735,-1.00484817,-0.410754221,-0.197052799,-0.433026067,-0.676842714,-0.176683366,-0.114646912,-0.041199451,7
-0.778850618,-0.145295227,3.14255086,0.620926141,-0.282771254,-0.470864007,0.776580679,1.226039716,3.324308042,0.523969839,-0.041199451,5
3.378979183,0.624905864,-0.412706076,1.043205183,-0.666720154,0.48747522,1.092130265,0.6156812,-1.086941132,-0.023415948,0.904103442,5
-0.778850618,-0.145295227,3.14255086,0.620926141,-0.282771254,-0.470864007,0.776580679,1.226039716,3.324308042,0.523969839,-0.041199451,5
0.112112911,0.047255046,-0.323824653,-0.371429607,0.399804567,-0.963724181,0.145481507,-0.210097967,0.313455431,-0.47957077,1.061653924,6
-0.184874932,-0.915496318,0.120582464,-0.70925284,0.186499623,-0.963724181,-0.091180682,0.184839896,-0.03664371,0.523969839,-1.144052826,6
-0.778850618,-0.04902009,-1.390401733,-1.068190026,-0.709381143,-1.237535388,-1.221900033,-1.179490903,0.803594228,-0.844494628,0.431451995,6
-0.92734454,-0.722946045,-0.234943229,-1.025962122,-0.79470312,-0.470864007,-0.748575654,-1.294381917,1.153693369,-1.026956557,1.297979647,7
-1.075838461,-0.722946045,0.120582464,-1.047076074,-0.922686087,-0.306577282,-0.853758849,-1.743174943,0.103395946,-0.297108841,1.731243473,7
0.706088597,0.239805319,-0.679350346,-0.60368308,-0.837364109,-0.197052799,-0.801167251,-1.251297787,-0.596802335,-0.844494628,1.219204406,6
-0.184874932,-0.915496318,-0.412706076,0.747609853,-0.666720154,0.241045133,-0.722279855,-0.820456482,-0.736841992,0.615200804,1.613080611,7
-0.333368854,0.528630728,-0.590468923,-0.814822601,-0.496076199,-0.525626248,0.092889909,-0.892263366,1.08367354,0.888893697,0.904103442,7
-0.630356697,0.047255046,-0.146061806,-1.068190026,-0.410754221,-0.635150731,-1.931886601,-0.96407025,0.033376118,-1.026956557,0.352676754,5
-0.036381011,-1.396872,0.298345311,1.106547039,0.186499623,-0.525626248,-0.880054648,1.599435513,0.173415774,-0.023415948,-0.67140138,6
-2.263789833,-1.589422273,0.120582464,-1.047076074,-0.154788288,0.295807375,-0.82746305,-1.179490903,1.643832166,1.34504852,0.74655296,7
-0.481862775,-0.915496318,-0.412706076,1.803307458,-0.026805321,1.007716515,-0.117476481,1.89563891,-1.367020445,1.801203342,-1.144052826,6
-0.92734454,-0.915496318,-0.590468923,1.613281889,0.058516656,0.514856341,-0.459321866,1.897434082,-1.507060101,1.527510448,-1.616704272,6
-0.481862775,-0.241570363,-0.412706076,-1.025962122,-0.325432243,-0.142290558,0.224368904,-0.658890993,1.923911478,-0.570801734,0.195126272,6
-0.036381011,0.721181001,1.809329509,0.029735483,0.101177645,0.021996167,0.434735294,0.43616399,-0.596802335,4.720594205,-0.277525174,6
0.112112911,-0.626670909,0.564989581,0.367558716,0.186499623,1.391052205,0.53991849,0.644403954,-2.277278211,-0.023415948,-1.222828067,6
-0.630356697,0.432355592,-0.501587499,-0.878164457,-0.154788288,-1.237535388,-0.511913464,-0.985612316,-1.156960961,0.432738875,0.431451995,6
-1.96680199,0.336080455,-0.679350346,1.191002847,-0.666720154,-0.635150731,0.75028488,0.048406816,1.573812338,1.34504852,0.74655296,6
-1.372826304,-0.04902009,0.653871005,-1.047076074,-0.709381143,-0.197052799,0.066594111,-1.48467016,0.663554572,-1.209418486,1.219204406,6
2.488015654,0.336080455,0.387226735,0.81095171,-0.45341521,-0.689912973,-0.564505062,0.533103284,-0.456762679,-1.209418486,0.589002477,6
0.112112911,0.047255046,0.209463888,-0.20251799,0.186499623,-0.251815041,0.198073105,-0.01621938,0.523514915,0.797662733,0.195126272,5
-1.372826304,-0.04902009,0.653871005,-1.047076074,-0.709381143,-0.197052799,0.066594111,-1.48467016,0.663554572,-1.209418486,1.219204406,6
0.112112911,0.336080455,-0.057180382,0.219761051,-0.197449277,0.405331858,1.013242869,0.080719914,0.243435603,-0.023415948,0.195126272,6
1.00307644,0.336080455,4.209127941,0.789837758,-0.154788288,-0.744675214,3.195794173,0.454115711,-1.226980789,0.523969839,0.116351031,6
0.557594675,1.491382092,-0.057180382,-0.181404038,-0.410754221,-0.416101765,0.934355472,-0.669662026,-0.456762679,-0.297108841,1.061653924,6
0.260606832,0.624905864,0.031701041,1.560497009,0.314482589,-0.799437456,-0.433026067,0.84546323,0.103395946,0.615200804,0.116351031,6
-0.778850618,1.202556683,-0.057180382,-0.835936553,-0.45341521,-0.470864007,-0.012293286,-1.466718439,0.943633884,-0.205877876,1.613080611,6
1.151570361,0.913731274,-0.057180382,0.789837758,-0.368093232,-0.306577282,-0.14377228,0.378718483,-0.80686182,-0.662032699,0.03757579,6
0.557594675,2.261583183,-0.146061806,-0.392543559,0.997058411,-0.799437456,-0.406730269,-1.0574192,0.243435603,0.888893697,2.006956817,6
0.557594675,3.513159956,-2.723623084,1.444370272,-0.538737187,-0.142290558,-1.432266423,0.870595639,-0.246703195,0.067815017,-0.119974692,6
0.260606832,0.624905864,0.031701041,1.560497009,0.314482589,-0.799437456,-0.433026067,0.84546323,0.103395946,0.615200804,0.116351031,6
0.260606832,-1.300596863,0.209463888,-1.089303978,-0.79470312,-0.635150731,-1.432266423,-0.820456482,0.803594228,-0.935725592,0.431451995,7
2.933497419,-0.722946045,0.298345311,-1.068190026,-0.112127299,-0.799437456,-0.354138671,-0.138291083,-1.297000617,-0.205877876,-0.513850897,6
0.854582518,-0.626670909,0.387226735,0.156419195,-0.666720154,0.569618582,-0.354138671,-0.231640032,-2.69739718,0.432738875,0.116351031,6
0.112112911,-1.204321727,0.298345311,1.528826081,-0.06946631,0.569618582,0.250664702,1.592254825,-0.876881648,-0.570801734,-1.380378549,6
-1.96680199,0.336080455,-1.123757463,-0.329201703,-0.581398176,0.295807375,-0.14377228,-0.698384779,-0.03664371,-0.844494628,0.116351031,6
0.706088597,0.817456137,-0.146061806,0.789837758,-0.368093232,0.295807375,0.434735294,0.062768193,-0.526782507,-1.118187521,0.510227236,6
0.260606832,-0.04902009,0.120582464,-0.667024936,-0.410754221,0.186282892,-0.958942044,-0.892263366,-0.176683366,0.888893697,0.904103442,6
0.854582518,-0.04902009,0.120582464,-0.075834278,-0.240110266,-1.018486422,-0.459321866,-0.030580757,-1.016921304,0.797662733,0.273901513,5
0.409100754,-0.145295227,-0.057180382,1.42325632,-0.538737187,-0.197052799,1.249905058,0.612090856,-0.456762679,-0.935725592,0.273901513,6
-0.184874932,0.624905864,-0.323824653,-0.624797032,-0.581398176,-1.182773147,-1.484858021,-1.315923983,-1.997198899,1.801203342,1.376754888,7
-0.481862775,3.079921843,-2.368097391,-1.131531882,-0.581398176,-1.456584354,-2.089661394,-0.978431627,-0.316723023,-0.844494628,0.116351031,4
-0.630356697,1.395106956,0.476108158,-0.772594697,-0.666720154,-1.237535388,-1.484858021,-0.386024833,0.243435603,-0.114646912,-0.041199451,6
-0.630356697,1.202556683,0.476108158,-0.793708649,-0.496076199,-0.854199697,-1.379674826,-0.447060685,0.453495087,-0.114646912,0.03757579,5
-0.778850618,0.432355592,-0.857113193,0.219761051,-0.197449277,0.733905307,0.434735294,0.475657776,-0.176683366,-0.023415948,-0.828951862,5
-0.778850618,-0.241570363,-0.945994616,0.240875003,-0.240110266,0.405331858,0.408439495,0.479248121,-0.246703195,-0.114646912,-0.828951862,5
1.151570361,0.336080455,-1.123757463,0.029735483,2.063583132,-0.416101765,0.960651271,0.594139135,-1.997198899,-0.023415948,-1.065277585,5
-0.333368854,1.395106956,-0.234943229,-0.403100535,-0.581398176,0.460094099,0.066594111,-0.533228946,0.523514915,-0.205877876,0.326418343,7
1.448558204,-0.145295227,0.564989581,-1.047076074,-0.282771254,-0.470864007,-0.801167251,-0.396795866,-1.226980789,1.162586591,-0.041199451,5
-1.669814147,1.972757774,-1.123757463,-0.878164457,-0.410754221,-0.635150731,-0.012293286,-1.290791573,1.223713197,2.531051058,2.006956817,7
-0.333368854,1.395106956,-0.234943229,-0.403100535,-0.581398176,0.460094099,0.066594111,-0.533228946,0.523514915,-0.205877876,0.352676754,7
0.112112911,3.128059411,-1.657046004,-0.308087751,0.613109511,-0.087528316,1.749525236,0.88854736,0.243435603,-0.114646912,-1.537929031,5
0.112112911,0.817456137,-1.03487604,-0.350315655,-0.325432243,0.076758409,-0.275251274,-0.565542044,-0.80686182,-0.662032699,0.273901513,6
1.745546047,0.095392614,0.653871005,-1.00484817,0.058516656,-0.251815041,-0.906350447,-0.540409634,0.243435603,0.250276946,0.510227236,7
0.260606832,1.972757774,-0.76823177,-0.434771463,-0.410754221,0.021996167,0.040298312,-1.035877135,0.523514915,0.523969839,1.691855852,7
0.409100754,1.01000641,-0.057180382,-0.181404038,-0.325432243,-0.799437456,-0.117476481,-0.375253801,1.223713197,2.1661272,1.376754888,6
0.112112911,1.01000641,-0.501587499,-0.413657511,-0.581398176,-1.073248664,-1.011533642,-1.150768149,0.523514915,0.250276946,1.770631093,6
2.933497419,1.876482638,-0.679350346,0.103634315,-0.496076199,-1.566108837,0.75028488,0.127394388,-0.946901476,-0.114646912,0.273901513,5
-0.036381011,0.047255046,5.364586445,0.430900572,-0.496076199,0.84342979,1.828412633,0.306911599,1.433772681,-0.023415948,0.667777718,6
-0.333368854,-1.011771454,0.564989581,-0.751480745,-0.197449277,-0.58038849,-0.801167251,-0.558361355,-0.03664371,0.067815017,0.03757579,6
-0.333368854,-1.011771454,0.564989581,-0.751480745,-0.197449277,-0.58038849,-0.801167251,-0.558361355,-0.03664371,0.067815017,0.03757579,6
-1.075838461,-0.530395772,0.298345311,-0.878164457,-0.197449277,-1.128010905,-1.484858021,-1.175900559,-1.016921304,-0.388339805,0.589002477,7
-0.92734454,-0.434120636,0.120582464,1.275458656,-0.197449277,0.460094099,-0.064884884,0.773656345,0.313455431,0.34150791,-0.356300415,7
0.409100754,-0.819221181,0.742752428,-0.814822601,-0.197449277,-0.197052799,-0.722279855,-0.314217949,0.243435603,0.797662733,0.03757579,7
-0.036381011,0.047255046,5.364586445,0.430900572,-0.496076199,0.84342979,1.828412633,0.306911599,1.433772681,-0.023415948,0.667777718,6
-0.184874932,-0.145295227,0.920515275,-0.244745895,-0.112127299,0.84342979,1.539158846,0.034045439,0.313455431,1.34504852,-0.041199451,6
-0.778850618,-0.04902009,0.653871005,0.958749374,-0.325432243,0.788667548,0.171777306,0.206381961,-0.526782507,0.888893697,0.273901513,6
-0.778850618,0.48049316,-1.390401733,0.979863326,-0.538737187,-0.470864007,-0.248955476,0.665946019,0.453495087,-0.023415948,-0.67140138,6
0.260606832,2.06903291,-0.501587499,-0.941506313,0.101177645,0.241045133,1.249905058,-0.346531047,0.663554572,0.706431768,-0.225008344,5
-0.481862775,-0.530395772,0.920515275,-1.025962122,-0.410754221,0.405331858,-0.301547073,-1.043057823,-1.016921304,1.34504852,0.69403613,6
0.260606832,2.06903291,-0.501587499,-0.941506313,0.101177645,0.241045133,1.249905058,-0.346531047,0.663554572,0.706431768,-0.198749933,5
0.854582518,2.35785832,-0.412706076,1.381028416,0.143838634,1.336289964,1.723229438,1.032161128,0.523514915,0.432738875,-0.277525174,6
-0.481862775,-0.530395772,0.920515275,-1.025962122,-0.410754221,0.405331858,-0.301547073,-1.043057823,-1.016921304,1.34504852,0.707165339,6
0.409100754,-0.337845499,0.476108158,-1.047076074,-0.45341521,0.460094099,-0.091180682,-0.770191663,-1.226980789,1.253817555,0.431451995,6
-0.92734454,-0.530395772,-0.057180382,-1.025962122,-0.666720154,-0.525626248,-0.82746305,-1.222575033,1.293733025,-0.570801734,1.219204406,7
0.260606832,-0.819221181,0.387226735,-0.09694823,-0.112127299,0.679143065,1.775821035,0.29973091,0.383475259,0.067815017,-0.592626138,6
0.706088597,-0.04902009,-0.76823177,-0.582569128,-0.45341521,0.295807375,-0.196363878,-1.021515758,-0.666822164,-0.205877876,1.140429165,6
-1.96680199,-0.530395772,0.298345311,-1.068190026,-0.496076199,0.788667548,0.75028488,-1.919101809,0.943633884,-1.574342344,1.770631093,7
-0.630356697,-1.108046591,-0.234943229,-1.089303978,-0.368093232,-0.58038849,-1.090421038,-0.770191663,0.7335744,0.523969839,-0.159362313,7
-0.778850618,-0.337845499,-0.146061806,-1.089303978,-0.154788288,0.021996167,-0.748575654,-0.949708874,1.223713197,-0.114646912,0.431451995,7
0.557594675,3.031784274,-0.857113193,-0.952063289,3.044785875,0.295807375,2.906540385,0.25664678,-0.526782507,0.706431768,-1.222828067,5
-0.92734454,3.850122934,-2.190334544,0.135305243,-0.154788288,-1.401822113,-1.195604234,0.443344678,1.783871822,-0.47957077,-0.513850897,5
-1.075838461,3.850122934,-2.190334544,0.135305243,-0.154788288,-1.401822113,-1.195604234,0.443344678,1.783871822,-0.47957077,-0.513850897,5
-0.92734454,0.913731274,-0.501587499,-0.265859847,-0.538737187,0.788667548,-0.433026067,-1.229755722,0.523514915,0.797662733,1.770631093,7
-0.333368854,0.817456137,1.453803815,-1.00484817,0.229160612,1.336289964,2.11766642,0.001732341,0.383475259,0.067815017,-0.986502344,5
-0.036381011,0.624905864,-0.234943229,-0.772594697,-0.45341521,-0.908961939,-1.484858021,-1.581609454,-0.596802335,-0.205877876,1.53430537,7
-0.481862775,-0.04902009,0.920515275,0.979863326,0.101177645,1.117240998,0.513622691,0.220743338,-0.666822164,0.888893697,0.09009262,7
-0.481862775,-0.04902009,0.920515275,0.979863326,0.101177645,1.117240998,0.513622691,0.220743338,-0.666822164,0.888893697,0.09009262,7
-0.481862775,-0.04902009,0.920515275,0.979863326,0.101177645,1.117240998,0.513622691,0.220743338,-0.666822164,0.888893697,0.09009262,7
-0.481862775,-0.04902009,0.920515275,0.979863326,0.101177645,1.117240998,0.513622691,0.220743338,-0.666822164,0.888893697,0.116351031,7
1.151570361,1.298831819,-0.501587499,-0.70925284,-0.410754221,0.460094099,0.066594111,-1.197442624,0.173415774,-0.205877876,2.006956817,6
0.409100754,-0.434120636,-0.501587499,-1.025962122,-0.240110266,-0.361339524,-1.169308435,-1.165129526,-2.207258383,-0.114646912,0.273901513,6
0.409100754,0.336080455,0.920515275,-0.878164457,-0.79470312,-1.128010905,-1.327083228,-0.881492334,0.593534743,1.253817555,1.219204406,6
2.488015654,-0.626670909,0.920515275,-1.068190026,0.101177645,0.021996167,0.53991849,-0.504506192,-0.666822164,-0.205877876,0.273901513,5
1.448558204,-1.204321727,0.476108158,0.430900572,-0.752042132,0.514856341,-0.485617665,-0.131110395,-0.316723023,-0.753263663,1.219204406,6
-0.481862775,-1.204321727,0.209463888,-0.033606374,-0.410754221,-0.251815041,-0.485617665,0.192020584,0.943633884,0.797662733,-0.566367727,7
-0.333368854,-1.300596863,0.298345311,-0.012492422,-0.496076199,-0.197052799,-0.406730269,0.202791617,0.943633884,0.797662733,-0.566367727,7
1.448558204,-1.204321727,0.476108158,0.430900572,-0.752042132,0.514856341,-0.485617665,-0.131110395,-0.316723023,-0.753263663,1.219204406,6
0.112112911,0.143530183,1.987092356,0.557584285,0.485126545,0.076758409,2.406920207,1.197316962,-0.106663538,-0.47957077,-1.380378549,5
-0.333368854,-1.300596863,0.298345311,-0.012492422,-0.496076199,-0.197052799,-0.406730269,0.202791617,0.943633884,0.797662733,-0.553238518,7
-0.481862775,-1.204321727,0.209463888,-0.033606374,-0.410754221,-0.251815041,-0.485617665,0.192020584,0.943633884,0.797662733,-0.553238518,7
-0.630356697,1.395106956,0.209463888,-1.047076074,0.143838634,-1.237535388,-0.327842872,-0.626577895,1.923911478,-0.47957077,0.510227236,5
0.409100754,-0.097157658,1.631566662,1.106547039,-0.45341521,1.226765481,0.198073105,1.52044794,-0.736841992,0.432738875,-1.537929031,6
-2.115295912,0.384218024,-1.479283157,-1.025962122,-0.410754221,1.883912379,1.013242869,-0.346531047,1.993931307,-0.297108841,-0.303783585,5
-2.115295912,0.384218024,-1.479283157,-1.025962122,-0.410754221,1.883912379,1.013242869,-0.346531047,1.993931307,-0.297108841,-0.303783585,5
